gas_param,client_name,runtime_ms,pvalue,conf_int_low,conf_int_high,test_name,target_opcode,model_coef_name,source_label,glue_adjustment,rsquared,rsquared_adj,param_bn128,param_mem_size,param_mod_bits,new_gas_decimal,new_gas_rounded,poor_fit,is_winner,selected_test,selected_opcode,selected_model_coef_name
OPCODE_KECCAK256_BASE,ethrex,1.3251249211204772e-05,0.001,1.1568966834281552e-05,1.4882195035957622e-05,test_keccak_diff_mem_msg_sizes,KECCAK256,target_coef,presets[keccak],0.0,0.6564366819867338,0.656326653702342,,256,,1.3251249211204772,2,False,True,test_keccak_diff_mem_msg_sizes,KECCAK256,target_coef
OPCODE_KECCAK256_BASE,ethrex,1.3143022824451269e-05,0.001,1.1452772103997912e-05,1.5070009109305972e-05,test_keccak_diff_mem_msg_sizes,KECCAK256,target_coef,presets[keccak],0.0,0.6548898827832261,0.6547793591267916,,32,,1.314302282445127,2,False,False,test_keccak_diff_mem_msg_sizes,KECCAK256,target_coef
OPCODE_KECCAK256_BASE,geth,8.134178108378033e-05,0.001,8.074756218170435e-05,8.201325865615998e-05,test_keccak_diff_mem_msg_sizes,KECCAK256,target_coef,presets[keccak],0.0,0.789012615246115,0.788986830047856,,0,,8.134178108378034,9,False,False,test_keccak_diff_mem_msg_sizes,KECCAK256,target_coef
OPCODE_KECCAK256_BASE,geth,8.142283338539506e-05,0.001,8.081305627217732e-05,8.20274817107895e-05,test_keccak_diff_mem_msg_sizes,KECCAK256,target_coef,presets[keccak],0.0,0.7939745293005329,0.7939493505079024,,1024,,8.142283338539507,9,False,True,test_keccak_diff_mem_msg_sizes,KECCAK256,target_coef
OPCODE_KECCAK256_BASE,geth,8.097016264386003e-05,0.001,8.033168035457567e-05,8.155173109430903e-05,test_keccak_diff_mem_msg_sizes,KECCAK256,target_coef,presets[keccak],0.0,0.791909516460336,0.791884085298278,,256,,8.097016264386003,9,False,False,test_keccak_diff_mem_msg_sizes,KECCAK256,target_coef
OPCODE_KECCAK256_BASE,geth,8.123212275505444e-05,0.001,8.060864657492745e-05,8.188387466411055e-05,test_keccak_diff_mem_msg_sizes,KECCAK256,target_coef,presets[keccak],0.0,0.7919235524200857,0.791898122973391,,32,,8.123212275505443,9,False,False,test_keccak_diff_mem_msg_sizes,KECCAK256,target_coef
OPCODE_KECCAK256_BASE,nethermind,2.396505492068794e-05,0.001,2.0475086474236734e-05,2.752788907854232e-05,test_keccak_diff_mem_msg_sizes,KECCAK256,target_coef,presets[keccak],0.0,0.6980947924952428,0.69796401267826,,0,,2.396505492068794,3,False,False,test_keccak_diff_mem_msg_sizes,KECCAK256,target_coef
OPCODE_KECCAK256_BASE,nethermind,2.4436332533169198e-05,0.001,2.0998067702764986e-05,2.7936487361492534e-05,test_keccak_diff_mem_msg_sizes,KECCAK256,target_coef,presets[keccak],0.0,0.7005406408577546,0.7004109205375717,,1024,,2.4436332533169196,3,False,True,test_keccak_diff_mem_msg_sizes,KECCAK256,target_coef
OPCODE_KECCAK256_BASE,nethermind,2.4396062813501628e-05,0.001,2.0927534759485033e-05,2.7575180785610467e-05,test_keccak_diff_mem_msg_sizes,KECCAK256,target_coef,presets[keccak],0.0,0.6992775730470595,0.6991473055889903,,256,,2.4396062813501627,3,False,False,test_keccak_diff_mem_msg_sizes,KECCAK256,target_coef
OPCODE_KECCAK256_BASE,nethermind,2.4081660600875467e-05,0.001,2.0714120897229966e-05,2.7602718233764402e-05,test_keccak_diff_mem_msg_sizes,KECCAK256,target_coef,presets[keccak],0.0,0.6991987763932094,0.6990684748018701,,32,,2.4081660600875465,3,False,False,test_keccak_diff_mem_msg_sizes,KECCAK256,target_coef
OPCODE_KECCAK256_BASE,reth,1.585815980234587e-05,0.001,7.9611784891012e-06,2.4289979178390623e-05,test_keccak_diff_mem_msg_sizes,KECCAK256,target_coef,presets[keccak],0.0,0.5592395251600013,0.5569964693083982,,0,,1.585815980234587,2,False,False,test_keccak_diff_mem_msg_sizes,KECCAK256,target_coef
OPCODE_KECCAK256_BASE,reth,1.6248368597055284e-05,0.001,7.497557281925058e-06,2.4619412994005042e-05,test_keccak_diff_mem_msg_sizes,KECCAK256,target_coef,presets[keccak],0.0,0.5697744968675703,0.5675850541035377,,1024,,1.6248368597055285,2,False,True,test_keccak_diff_mem_msg_sizes,KECCAK256,target_coef
OPCODE_KECCAK256_BASE,reth,1.6020759869531208e-05,0.001,7.884690323521681e-06,2.454548564552226e-05,test_keccak_diff_mem_msg_sizes,KECCAK256,target_coef,presets[keccak],0.0,0.5606333384869582,0.5583973758329478,,256,,1.6020759869531207,2,False,False,test_keccak_diff_mem_msg_sizes,KECCAK256,target_coef
OPCODE_KECCAK256_BASE,reth,1.527136389531519e-05,0.001,7.05983673855685e-06,2.3023612320462658e-05,test_keccak_diff_mem_msg_sizes,KECCAK256,target_coef,presets[keccak],0.0,0.5645206802279091,0.5623045004835219,,32,,1.5271363895315189,2,False,False,test_keccak_diff_mem_msg_sizes,KECCAK256,target_coef
OPCODE_KECCAK256_PER_WORD,besu,1.458857017254648e-05,0.001,1.4420918347429913e-05,1.4750299299466746e-05,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words,presets[keccak],0.0,0.7664405831534276,0.7664085996660128,,0,,1.458857017254648,2,False,True,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words
OPCODE_KECCAK256_PER_WORD,besu,1.4541541258666615e-05,0.001,1.4375489932693812e-05,1.4712531612142925e-05,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words,presets[keccak],0.0,0.7843647874008428,0.7843352584432804,,1024,,1.4541541258666615,2,False,False,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words
OPCODE_KECCAK256_PER_WORD,besu,1.4492688227877982e-05,0.001,1.4319564395541705e-05,1.4651300549093745e-05,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words,presets[keccak],0.0,0.7804868355670883,0.7804567755651118,,256,,1.4492688227877981,2,False,False,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words
OPCODE_KECCAK256_PER_WORD,besu,1.4072314571694358e-05,0.001,1.3904290889135183e-05,1.4243728271150734e-05,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words,presets[keccak],0.0,0.7611379113591002,0.7611052017269686,,32,,1.4072314571694358,2,False,False,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words
OPCODE_KECCAK256_PER_WORD,erigon,1.3603223786867926e-05,0.001,1.3075772368015454e-05,1.4127390128409657e-05,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words,presets[keccak],0.0,0.8081332283326028,0.8077165795341937,,0,,1.3603223786867924,2,False,True,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words
OPCODE_KECCAK256_PER_WORD,erigon,1.3514442131910566e-05,0.001,1.3036028332873796e-05,1.3968885308550576e-05,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words,presets[keccak],0.0,0.8265448347986828,0.8261681677732727,,1024,,1.3514442131910567,2,False,False,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words
OPCODE_KECCAK256_PER_WORD,erigon,1.3364618809246126e-05,0.001,1.2896531449941087e-05,1.3820359465002594e-05,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words,presets[keccak],0.0,0.8147228968748618,0.8143205578887052,,256,,1.3364618809246127,2,False,False,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words
OPCODE_KECCAK256_PER_WORD,erigon,1.3291469542562352e-05,0.001,1.287896580076167e-05,1.3692717196638797e-05,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words,presets[keccak],0.0,0.8226433086722181,0.8222581692773695,,32,,1.329146954256235,2,False,False,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words
OPCODE_KECCAK256_PER_WORD,ethrex,1.1704511703270585e-05,0.001,1.1525540654128669e-05,1.1891008883855152e-05,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words,presets[keccak],0.0,0.6557933263604561,0.655683092037433,,0,,1.1704511703270584,2,False,False,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words
OPCODE_KECCAK256_PER_WORD,ethrex,1.1738897578478141e-05,0.001,1.1543075453884839e-05,1.1944129877302761e-05,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words,presets[keccak],0.0,0.6560596893526098,0.6559495403339878,,1024,,1.173889757847814,2,False,False,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words
OPCODE_KECCAK256_PER_WORD,ethrex,1.1740386951341897e-05,0.001,1.1557596745659802e-05,1.192030069476499e-05,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words,presets[keccak],0.0,0.6564366819867338,0.656326653702342,,256,,1.1740386951341897,2,False,True,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words
OPCODE_KECCAK256_PER_WORD,ethrex,1.1718331156250683e-05,0.001,1.152413430802243e-05,1.1919569992674983e-05,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words,presets[keccak],0.0,0.6548898827832261,0.6547793591267916,,32,,1.1718331156250683,2,False,False,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words
OPCODE_KECCAK256_PER_WORD,geth,1.0310025148811034e-05,0.001,1.0199929773500477e-05,1.04231953323038e-05,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words,presets[keccak],0.0,0.789012615246115,0.788986830047856,,0,,1.0310025148811035,2,False,False,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words
OPCODE_KECCAK256_PER_WORD,geth,1.0430668712968502e-05,0.001,1.0318596650000363e-05,1.0548488133771793e-05,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words,presets[keccak],0.0,0.7939745293005329,0.7939493505079024,,1024,,1.0430668712968503,2,False,False,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words
OPCODE_KECCAK256_PER_WORD,geth,1.0399451801732011e-05,0.001,1.0292485548684012e-05,1.0512366877726966e-05,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words,presets[keccak],0.0,0.791909516460336,0.791884085298278,,256,,1.0399451801732011,2,False,False,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words
OPCODE_KECCAK256_PER_WORD,geth,1.0440043334677101e-05,0.001,1.0324861874993862e-05,1.0547687958004265e-05,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words,presets[keccak],0.0,0.7919235524200857,0.791898122973391,,32,,1.04400433346771,2,False,True,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words
OPCODE_KECCAK256_PER_WORD,nethermind,2.222079007803874e-05,0.001,2.178759697606743e-05,2.2603113980985153e-05,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words,presets[keccak],0.0,0.6980947924952428,0.69796401267826,,0,,2.222079007803874,3,False,False,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words
OPCODE_KECCAK256_PER_WORD,nethermind,2.231552301327544e-05,0.001,2.191238997149974e-05,2.2687520836052765e-05,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words,presets[keccak],0.0,0.7005406408577546,0.7004109205375717,,1024,,2.2315523013275436,3,False,True,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words
OPCODE_KECCAK256_PER_WORD,nethermind,2.225539217823298e-05,0.001,2.1903977675230572e-05,2.263519435239592e-05,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words,presets[keccak],0.0,0.6992775730470595,0.6991473055889903,,256,,2.225539217823298,3,False,False,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words
OPCODE_KECCAK256_PER_WORD,nethermind,2.223747289021936e-05,0.001,2.1851077366145508e-05,2.263882167361144e-05,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words,presets[keccak],0.0,0.6991987763932094,0.6990684748018701,,32,,2.223747289021936,3,False,False,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words
OPCODE_KECCAK256_PER_WORD,reth,1.139081073050059e-05,0.001,1.0542293025188762e-05,1.2309932140148731e-05,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words,presets[keccak],0.0,0.5592395251600013,0.5569964693083982,,0,,1.1390810730500591,2,False,False,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words
OPCODE_KECCAK256_PER_WORD,reth,1.1612736287293921e-05,0.001,1.0788473753349324e-05,1.2533688775727734e-05,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words,presets[keccak],0.0,0.5697744968675703,0.5675850541035377,,1024,,1.161273628729392,2,False,True,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words
OPCODE_KECCAK256_PER_WORD,reth,1.1430442586635934e-05,0.001,1.0668141269216379e-05,1.2274458664935716e-05,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words,presets[keccak],0.0,0.5606333384869582,0.5583973758329478,,256,,1.1430442586635934,2,False,False,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words
OPCODE_KECCAK256_PER_WORD,reth,1.1403685463265463e-05,0.001,1.060710940144981e-05,1.2246731497497353e-05,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words,presets[keccak],0.0,0.5645206802279091,0.5623045004835219,,32,,1.1403685463265463,2,False,False,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_words
PRECOMPILE_ECRECOVER,besu,0.006700082384727768,0.001,0.006621718813724269,0.0067740588417668866,test_ecrecover,ECRECOVER,target_coef,presets[precompile_ecrecover],0.0,0.8848515857061688,0.8848200381954034,,,,670.0082384727768,671,False,True,test_ecrecover,ECRECOVER,target_coef
PRECOMPILE_ECRECOVER,erigon,0.008405064214736524,0.001,0.007826436979331058,0.008916140719114542,test_ecrecover,ECRECOVER,target_coef,presets[precompile_ecrecover],0.0,0.8261551454730302,0.8253959976366678,,,,840.5064214736524,841,False,True,test_ecrecover,ECRECOVER,target_coef
PRECOMPILE_ECRECOVER,ethrex,0.006235510068713574,0.001,0.006080775193254185,0.006385806903340734,test_ecrecover,ECRECOVER,target_coef,presets[precompile_ecrecover],0.0,0.8209035879799359,0.8207887825876153,,,,623.5510068713575,624,False,True,test_ecrecover,ECRECOVER,target_coef
PRECOMPILE_ECRECOVER,geth,0.007800662267553196,0.001,0.007716359956754593,0.00788906668124099,test_ecrecover,ECRECOVER,target_coef,presets[precompile_ecrecover],0.0,0.880866137940666,0.880837009857033,,,,780.0662267553195,781,False,True,test_ecrecover,ECRECOVER,target_coef
PRECOMPILE_ECRECOVER,nethermind,0.006903919741148234,0.001,0.006724656827993351,0.0070793155028892945,test_ecrecover,ECRECOVER,target_coef,presets[precompile_ecrecover],0.0,0.8773241341434821,0.8772177370351937,,,,690.3919741148234,691,False,True,test_ecrecover,ECRECOVER,target_coef
PRECOMPILE_ECRECOVER,reth,0.006547651838599524,0.001,0.005918217157000844,0.007205301947307623,test_ecrecover,ECRECOVER,target_coef,presets[precompile_ecrecover],0.0,0.8359299044871611,0.8342384602035235,,,,654.7651838599523,655,False,True,test_ecrecover,ECRECOVER,target_coef
PRECOMPILE_BLAKE2F_BASE,besu,0.00033777994097363773,0.001,0.00033525362282952557,0.00034014768960733256,test_blake2f_benchmark,BLAKE2F,target_coef,presets[precompile_blake2f],0.0,0.869298459911582,0.8692805617205395,,,,33.777994097363774,34,False,False,test_blake2f_benchmark,BLAKE2F,target_coef
PRECOMPILE_BLAKE2F_BASE,besu,0.0004010938531549513,0.001,0.0003981149993330015,0.00040411340202187624,test_blake2f_uncachable,BLAKE2F,target_coef,presets[precompile_blake2f_uncachable],0.0,0.8528369651612177,0.8528168127428899,,,,40.10938531549513,41,False,True,test_blake2f_uncachable,BLAKE2F,target_coef
PRECOMPILE_BLAKE2F_BASE,erigon,0.0005902221665129221,0.001,0.0005811927959166306,0.0006000743317365039,test_blake2f_benchmark,BLAKE2F,target_coef,presets[precompile_blake2f],0.0,0.9536309577420232,0.9535302649249592,,,,59.02221665129221,60,False,False,test_blake2f_benchmark,BLAKE2F,target_coef
PRECOMPILE_BLAKE2F_BASE,erigon,0.0009363396978708489,0.001,0.0009226759773213122,0.0009479980096478595,test_blake2f_uncachable,BLAKE2F,target_coef,presets[precompile_blake2f_uncachable],0.0,0.9602525815441566,0.9601662679318747,,,,93.6339697870849,94,False,True,test_blake2f_uncachable,BLAKE2F,target_coef
PRECOMPILE_BLAKE2F_BASE,ethrex,4.497811943584613e-05,0.001,4.425440671548627e-05,4.5778573889118784e-05,test_blake2f_benchmark,BLAKE2F,target_coef,presets[precompile_blake2f],0.0,0.8723087444124082,0.8722678504954867,,,,4.497811943584613,5,False,False,test_blake2f_benchmark,BLAKE2F,target_coef
PRECOMPILE_BLAKE2F_BASE,ethrex,5.119264296388277e-05,0.001,5.033038119146394e-05,5.198177756638209e-05,test_blake2f_uncachable,BLAKE2F,target_coef,presets[precompile_blake2f_uncachable],0.0,0.8711250996768862,0.8710838266903936,,,,5.119264296388277,6,False,True,test_blake2f_uncachable,BLAKE2F,target_coef
PRECOMPILE_BLAKE2F_BASE,geth,0.00010396558271987594,0.001,0.00010340332935495059,0.00010451802064923093,test_blake2f_benchmark,BLAKE2F,target_coef,presets[precompile_blake2f],0.0,0.9303581243118527,0.9303496132363027,,,,10.396558271987594,11,False,False,test_blake2f_benchmark,BLAKE2F,target_coef
PRECOMPILE_BLAKE2F_BASE,geth,0.000135512280945626,0.001,0.00013480086513567544,0.0001363461892803749,test_blake2f_uncachable,BLAKE2F,target_coef,presets[precompile_blake2f_uncachable],0.0,0.9233836214648611,0.9233742580211048,,,,13.5512280945626,14,False,True,test_blake2f_uncachable,BLAKE2F,target_coef
PRECOMPILE_BLAKE2F_BASE,nethermind,0.00015597988285065846,0.001,0.0001549498213641076,0.00015715071483813424,test_blake2f_benchmark,BLAKE2F,target_coef,presets[precompile_blake2f],0.0,0.9518732207857945,0.9518523731448094,,,,15.597988285065846,16,False,False,test_blake2f_benchmark,BLAKE2F,target_coef
PRECOMPILE_BLAKE2F_BASE,nethermind,0.0001650329148385962,0.001,0.00016372110848908393,0.00016628825965217758,test_blake2f_uncachable,BLAKE2F,target_coef,presets[precompile_blake2f_uncachable],0.0,0.9323240203949892,0.9322947043977594,,,,16.50329148385962,17,False,True,test_blake2f_uncachable,BLAKE2F,target_coef
PRECOMPILE_BLAKE2F_BASE,reth,0.00038149624884231453,0.001,0.0003779172748981216,0.0003851960805659633,test_blake2f_benchmark,BLAKE2F,target_coef,presets[precompile_blake2f],0.0,0.9895501049449208,0.989496924817414,,,,38.14962488423145,39,False,True,test_blake2f_benchmark,BLAKE2F,target_coef
PRECOMPILE_BLAKE2F_BASE,reth,0.0003755610517650803,0.001,0.0003718168858407587,0.00037892648988894877,test_blake2f_uncachable,BLAKE2F,target_coef,presets[precompile_blake2f_uncachable],0.0,0.9875168593302562,0.9874533318968224,,,,37.55610517650803,38,False,False,test_blake2f_uncachable,BLAKE2F,target_coef
PRECOMPILE_BLAKE2F_PER_ROUND,besu,2.0422247140142244e-06,0.001,1.967369273958684e-06,2.1171755027903848e-06,test_blake2f_benchmark,BLAKE2F,num_rounds,presets[precompile_blake2f],0.0,0.869298459911582,0.8692805617205395,,,,0.20422247140142244,1,False,False,test_blake2f_benchmark,BLAKE2F,num_rounds
PRECOMPILE_BLAKE2F_PER_ROUND,besu,2.2268358817148933e-06,0.001,2.1302768849959182e-06,2.3208198061663343e-06,test_blake2f_uncachable,BLAKE2F,num_rounds,presets[precompile_blake2f_uncachable],0.0,0.8528369651612177,0.8528168127428899,,,,0.22268358817148934,1,False,True,test_blake2f_uncachable,BLAKE2F,num_rounds
PRECOMPILE_BLAKE2F_PER_ROUND,erigon,4.4233801828691323e-07,0.008,6.724725387142025e-08,8.235193503150081e-07,test_blake2f_benchmark,BLAKE2F,num_rounds,presets[precompile_blake2f],0.0,0.9536309577420232,0.9535302649249592,,,,0.04423380182869133,1,False,True,test_blake2f_benchmark,BLAKE2F,num_rounds
PRECOMPILE_BLAKE2F_PER_ROUND,erigon,1.9492529837706162e-07,0.198,0.0,6.893466951554425e-07,test_blake2f_uncachable,BLAKE2F,num_rounds,presets[precompile_blake2f_uncachable],0.0,0.9602525815441566,0.9601662679318747,,,,0.019492529837706163,1,True,False,test_blake2f_uncachable,BLAKE2F,num_rounds
PRECOMPILE_BLAKE2F_PER_ROUND,ethrex,1.9309984989599523e-06,0.001,1.9034824522943928e-06,1.957797306953526e-06,test_blake2f_benchmark,BLAKE2F,num_rounds,presets[precompile_blake2f],0.0,0.8723087444124082,0.8722678504954867,,,,0.1930998498959952,1,False,True,test_blake2f_benchmark,BLAKE2F,num_rounds
PRECOMPILE_BLAKE2F_PER_ROUND,ethrex,1.916953299581922e-06,0.001,1.886246105356083e-06,1.949129603832261e-06,test_blake2f_uncachable,BLAKE2F,num_rounds,presets[precompile_blake2f_uncachable],0.0,0.8711250996768862,0.8710838266903936,,,,0.1916953299581922,1,False,False,test_blake2f_uncachable,BLAKE2F,num_rounds
PRECOMPILE_BLAKE2F_PER_ROUND,geth,2.049046330699891e-06,0.001,2.0283569488188518e-06,2.0687806025710215e-06,test_blake2f_benchmark,BLAKE2F,num_rounds,presets[precompile_blake2f],0.0,0.9303581243118527,0.9303496132363027,,,,0.2049046330699891,1,False,True,test_blake2f_benchmark,BLAKE2F,num_rounds
PRECOMPILE_BLAKE2F_PER_ROUND,geth,1.939089242792534e-06,0.001,1.9091143862192498e-06,1.9638095633374103e-06,test_blake2f_uncachable,BLAKE2F,num_rounds,presets[precompile_blake2f_uncachable],0.0,0.9233836214648611,0.9233742580211048,,,,0.1939089242792534,1,False,False,test_blake2f_uncachable,BLAKE2F,num_rounds
PRECOMPILE_BLAKE2F_PER_ROUND,nethermind,1.445491447037278e-06,0.001,1.399730715508433e-06,1.4936695299332508e-06,test_blake2f_benchmark,BLAKE2F,num_rounds,presets[precompile_blake2f],0.0,0.9518732207857945,0.9518523731448094,,,,0.14454914470372782,1,False,False,test_blake2f_benchmark,BLAKE2F,num_rounds
PRECOMPILE_BLAKE2F_PER_ROUND,nethermind,1.5416383665372273e-06,0.001,1.4779753214080717e-06,1.6022775680195254e-06,test_blake2f_uncachable,BLAKE2F,num_rounds,presets[precompile_blake2f_uncachable],0.0,0.9323240203949892,0.9322947043977594,,,,0.15416383665372274,1,False,True,test_blake2f_uncachable,BLAKE2F,num_rounds
PRECOMPILE_BLAKE2F_PER_ROUND,reth,0.0,1.0,0.0,0.0,test_blake2f_benchmark,BLAKE2F,num_rounds,presets[precompile_blake2f],0.0,0.9895501049449208,0.989496924817414,,,,0.0,0,True,True,test_blake2f_benchmark,BLAKE2F,num_rounds
PRECOMPILE_BLAKE2F_PER_ROUND,reth,0.0,1.0,0.0,0.0,test_blake2f_uncachable,BLAKE2F,num_rounds,presets[precompile_blake2f_uncachable],0.0,0.9875168593302562,0.9874533318968224,,,,0.0,0,True,False,test_blake2f_uncachable,BLAKE2F,num_rounds
PRECOMPILE_BLS_G1ADD,besu,0.001742488626394775,0.001,0.001719664038500493,0.0017670235312952254,test_bls12_381,BLS12_G1ADD,target_coef,presets[precompile_bls_g1add],0.0,0.857178887537009,0.8571397584651013,,,,174.2488626394775,175,False,True,test_bls12_381,BLS12_G1ADD,target_coef
PRECOMPILE_BLS_G1ADD,erigon,0.0009950582164994933,0.001,0.0009579322850877545,0.0010299003988799025,test_bls12_381,BLS12_G1ADD,target_coef,presets[precompile_bls_g1add],0.0,0.8317307611116431,0.8309959609418249,,,,99.50582164994933,100,False,True,test_bls12_381,BLS12_G1ADD,target_coef
PRECOMPILE_BLS_G1ADD,ethrex,0.002350779522008056,0.001,0.001863998804732072,0.0027803984669707207,test_bls12_381,BLS12_G1ADD,target_coef,presets[precompile_bls_g1add],0.0,0.053184530058836055,0.05257759706528409,,,,235.07795220080558,236,True,True,test_bls12_381,BLS12_G1ADD,target_coef
PRECOMPILE_BLS_G1ADD,geth,0.0007330169060110491,0.001,0.0007245758432578716,0.0007412339171273678,test_bls12_381,BLS12_G1ADD,target_coef,presets[precompile_bls_g1add],0.0,0.9000273229006419,0.9000028797033071,,,,73.30169060110491,74,False,True,test_bls12_381,BLS12_G1ADD,target_coef
PRECOMPILE_BLS_G1ADD,nethermind,0.0009700695615259708,0.001,0.0009563096645075165,0.0009841095689639967,test_bls12_381,BLS12_G1ADD,target_coef,presets[precompile_bls_g1add],0.0,0.9388173143547641,0.9387642504470058,,,,97.00695615259708,98,False,True,test_bls12_381,BLS12_G1ADD,target_coef
PRECOMPILE_BLS_G1ADD,reth,0.0007584730955447344,0.001,0.0006851668629740398,0.0008280147770616888,test_bls12_381,BLS12_G1ADD,target_coef,presets[precompile_bls_g1add],0.0,0.8538230501541466,0.8523160712897564,,,,75.84730955447344,76,False,True,test_bls12_381,BLS12_G1ADD,target_coef
PRECOMPILE_BLS_G2ADD,besu,0.002119591421765832,0.001,0.0020916531386392634,0.0021466053792545256,test_bls12_381,BLS12_G2ADD,target_coef,presets[precompile_bls_g2add],0.0,0.8683338087401895,0.8682977358110773,,,,211.9591421765832,212,False,True,test_bls12_381,BLS12_G2ADD,target_coef
PRECOMPILE_BLS_G2ADD,erigon,0.0012733792913056337,0.001,0.0012181937122522797,0.0013314919347459538,test_bls12_381,BLS12_G2ADD,target_coef,presets[precompile_bls_g2add],0.0,0.7986482901195965,0.7977690250109484,,,,127.33792913056338,128,False,True,test_bls12_381,BLS12_G2ADD,target_coef
PRECOMPILE_BLS_G2ADD,ethrex,0.0027698898254169416,0.001,0.002286592887031237,0.0032686535162056566,test_bls12_381,BLS12_G2ADD,target_coef,presets[precompile_bls_g2add],0.0,0.06885021101951516,0.06825332012914309,,,,276.98898254169416,277,True,True,test_bls12_381,BLS12_G2ADD,target_coef
PRECOMPILE_BLS_G2ADD,geth,0.001047966556552347,0.001,0.0010356511313073331,0.0010593225612894371,test_bls12_381,BLS12_G2ADD,target_coef,presets[precompile_bls_g2add],0.0,0.8988612046059632,0.8988364762941309,,,,104.7966556552347,105,False,True,test_bls12_381,BLS12_G2ADD,target_coef
PRECOMPILE_BLS_G2ADD,nethermind,0.001485542067096701,0.001,0.0014618823437796572,0.0015080902605538002,test_bls12_381,BLS12_G2ADD,target_coef,presets[precompile_bls_g2add],0.0,0.9356081960811276,0.9355523488964624,,,,148.5542067096701,149,False,True,test_bls12_381,BLS12_G2ADD,target_coef
PRECOMPILE_BLS_G2ADD,reth,0.0010130504201739795,0.001,0.0009254756924499289,0.001108161474623751,test_bls12_381,BLS12_G2ADD,target_coef,presets[precompile_bls_g2add],0.0,0.8454105020914182,0.8438167959274122,,,,101.30504201739795,102,False,True,test_bls12_381,BLS12_G2ADD,target_coef
PRECOMPILE_ECADD,besu,0.0006194576556357643,0.001,0.0006122108690705802,0.0006270154327526265,test_alt_bn128,ECADD,target_coef,presets[precompile_bn128_add],0.0,0.8855545086651732,0.8855231537360403,add,,,61.94576556357643,62,False,False,test_alt_bn128,ECADD,target_coef
PRECOMPILE_ECADD,besu,0.00036547049649338206,0.001,0.0003610692926266158,0.00036986113541211926,test_alt_bn128,ECADD,target_coef,presets[precompile_bn128_add],0.0,0.890730186684773,0.8907002497496181,add_infinities,,,36.547049649338206,37,False,False,test_alt_bn128,ECADD,target_coef
PRECOMPILE_ECADD,besu,0.0003840496252455254,0.001,0.00037914292481784807,0.00038876116445804375,test_alt_bn128,ECADD,target_coef,presets[precompile_bn128_add],0.0,0.8863208265766712,0.8862896815976511,add_negative,,,38.40496252455254,39,False,False,test_alt_bn128,ECADD,target_coef
PRECOMPILE_ECADD,besu,0.0006554733560795695,0.001,0.0006470391922528575,0.000663646491423887,test_alt_bn128,ECADD,target_coef,presets[precompile_bn128_add],0.0,0.8824308133757656,0.8823986026397042,double,,,65.54733560795695,66,False,False,test_alt_bn128,ECADD,target_coef
