test_name,client_name,target_opcode,source_label,nobs,intercept_runtime_ms,intercept_pvalue,rsquared,rsquared_adj,target_coef_runtime_ms,target_coef_pvalue,target_coef_conf_int_low,target_coef_conf_int_high,param_mod_bits,param_mem_size,msg_words_runtime_ms,msg_words_pvalue,msg_words_conf_int_low,msg_words_conf_int_high,num_rounds_runtime_ms,num_rounds_pvalue,num_rounds_conf_int_low,num_rounds_conf_int_high,param_bn128,num_pairs_runtime_ms,num_pairs_pvalue,num_pairs_conf_int_low,num_pairs_conf_int_high
test_keccak_diff_mem_msg_sizes,besu,KECCAK256,presets[keccak],440,142.84040554717788,0.001,0.7448537464133792,0.7436860290056602,0.00010341381545125488,0.001,9.720969062346462e-05,0.0001093821016846295,,0,1.483153839673014e-05,0.001,1.3790744887403934e-05,1.5872354974701898e-05,,,,,,,,,
test_keccak_diff_mem_msg_sizes,geth,KECCAK256,presets[keccak],660,104.90611275609744,0.001,0.7832398355369687,0.7825799872433218,8.125280729174664e-05,0.001,7.803205842445772e-05,8.44357046263263e-05,,0,1.0031619155652366e-05,0.001,9.46870366777279e-06,1.0563757268820776e-05,,,,,,,,,
test_keccak_diff_mem_msg_sizes,nethermind,KECCAK256,presets[keccak],176,81.45589000351374,0.006,0.7306015699218438,0.7274871372041772,2.5635788106876452e-05,0.003,8.547106069604502e-06,4.312843284124108e-05,,0,2.348533339717929e-05,0.001,2.166808503940934e-05,2.5270809189250965e-05,,,,,,,,,
test_keccak_diff_mem_msg_sizes,reth,KECCAK256,presets[keccak],44,63.03654818254741,0.118,0.5348144005393198,0.5121224200778233,1.6196495438210377e-05,0.114,0.0,4.115160763002507e-05,,0,1.1292696735386316e-05,0.001,8.812538854539848e-06,1.3591691625098026e-05,,,,,,,,,
test_keccak_diff_mem_msg_sizes,besu,KECCAK256,presets[keccak],440,129.93973253910727,0.001,0.7732537403256439,0.772216000006768,0.00011504082534127342,0.001,0.00010872968838564008,0.00012077105849812212,,1024,1.4802841163850542e-05,0.001,1.3732604570848433e-05,1.5789234996665557e-05,,,,,,,,,
test_keccak_diff_mem_msg_sizes,geth,KECCAK256,presets[keccak],660,96.4659474249921,0.001,0.7945243714529313,0.7938988748667911,8.193210044296132e-05,0.001,7.882041209518645e-05,8.496921245396124e-05,,1024,1.038084576049129e-05,0.001,9.791578848624142e-06,1.0908059699421502e-05,,,,,,,,,
test_keccak_diff_mem_msg_sizes,nethermind,KECCAK256,presets[keccak],176,80.40976207093605,0.009,0.7373170615224021,0.7342802645457824,2.5679710091853986e-05,0.001,8.54961806123652e-06,4.308503689895195e-05,,1024,2.3682870745271484e-05,0.001,2.1891516696805073e-05,2.5450511560074644e-05,,,,,,,,,
test_keccak_diff_mem_msg_sizes,reth,KECCAK256,presets[keccak],44,51.74108183446273,0.165,0.5686964765512748,0.5476572802854833,1.77599661787259e-05,0.09,0.0,4.051785580420164e-05,,1024,1.2020128159301216e-05,0.001,9.374517853971307e-06,1.3969836653767342e-05,,,,,,,,,
test_keccak_diff_mem_msg_sizes,besu,KECCAK256,presets[keccak],440,126.95491654926016,0.001,0.764677456149051,0.7636004651016782,0.00011766881302245712,0.001,0.00011169186399683543,0.00012344993046883656,,256,1.475778104379402e-05,0.001,1.3684822077994897e-05,1.583059728568967e-05,,,,,,,,,
test_keccak_diff_mem_msg_sizes,geth,KECCAK256,presets[keccak],660,102.16703650105421,0.001,0.789030254121103,0.7883880326724609,8.113879742126205e-05,0.001,7.775670884506525e-05,8.443925917237102e-05,,256,1.0242915003017544e-05,0.001,9.71071653687521e-06,1.0804597321104007e-05,,,,,,,,,
test_keccak_diff_mem_msg_sizes,nethermind,KECCAK256,presets[keccak],176,80.60186108142902,0.009,0.7363136753176518,0.7332652785005148,2.555057895202699e-05,0.002,8.97796817845316e-06,4.358837263283396e-05,,256,2.367669132687267e-05,0.001,2.1966617606456868e-05,2.5387487268696186e-05,,,,,,,,,
test_keccak_diff_mem_msg_sizes,reth,KECCAK256,presets[keccak],44,50.27793851818898,0.151,0.5517114704099046,0.5298437372591683,1.8441436541244808e-05,0.051,0.0,4.173569290511403e-05,,256,1.1805015837370472e-05,0.001,9.397736285794564e-06,1.3921284594438162e-05,,,,,,,,,
test_keccak_diff_mem_msg_sizes,besu,KECCAK256,presets[keccak],440,162.21670898316506,0.001,0.7369351364762229,0.7357311782907594,0.00010560026043038047,0.001,9.95933845511712e-05,0.00011151767581947247,,32,1.410725563139791e-05,0.001,1.3050821630744144e-05,1.5192548546659703e-05,,,,,,,,,
test_keccak_diff_mem_msg_sizes,geth,KECCAK256,presets[keccak],660,100.17010975909756,0.001,0.7968451192180821,0.7962266873131143,8.118262647685772e-05,0.001,7.805067762122388e-05,8.42283920757713e-05,,32,1.0363009332639828e-05,0.001,9.798405233719422e-06,1.0905136332913739e-05,,,,,,,,,
